yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
203922023,20392,2023,VA0970100,VA0970100,,N,N,,I,WYTHEVILLE,WYTHEVILLE PD,Wytheville,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,8131,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,25,0,25,3,2,5,3.4,3.7,1994-01-01,1996-08-01,1996-08-01,2012-06-01,,2019-09-01,N,WYTHE,Not Specified,Y,Y,Y
203942023,20394,2023,VA0970300,VA0970300,,N,N,,I,RURAL RETREAT,RURAL RETREAT PD,Rural Retreat,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,1525,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,0.7,0.7,1994-01-01,1998-09-01,1998-09-01,2012-07-01,,2019-10-01,N,WYTHE,Not Specified,Y,Y,Y
203952023,20395,2023,VA097SP00,VA097SP00,,N,N,,I,SP: WYTHE COUNTY,SP DIVISION 4 WYTHEVILLE,State Police:,Wythe County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,WYTHE,Not Specified,Y,Y,Y
203962023,20396,2023,VA0980000,VA0980000,,N,N,,I,YORK,YORK CO SO YORKTOWN,York,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,71964,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,102,7,109,16,9,25,1.6,1.9,1994-01-01,1995-11-01,1995-11-01,2012-06-01,,2019-04-01,N,YORK,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Y,Y,Y
203972023,20397,2023,VA0980100,VA0980100,,N,N,,I,POQUOSON,POQUOSON PD,Poquoson,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,12648,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,20,0,20,7,2,9,2.1,2.3,1994-01-01,1997-03-01,1997-03-01,2012-06-01,,2019-04-01,N,POQUOSON CITY,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Y,Y,Y
203982023,20398,2023,VA098S100,VA098S100,,N,N,,I,SP: POQUOSON,SP: POQUOSON,State Police:,Poquoson,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,1994-01-01,2000-03-01,2000-03-01,2012-09-01,,2019-09-01,N,NOT SPECIFIED,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Y,Y,Y
203992023,20399,2023,VA098SP00,VA098SP00,,N,N,,I,SP: YORK COUNTY,SP: YORK COUNTY,State Police:,York County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,YORK,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Y,Y,Y
204002023,20400,2023,VA0990000,VA0990000,,N,N,,I,ALEXANDRIA,ALEXANDRIA PD,Alexandria,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,153897,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,232,29,261,61,50,111,1.9,2.4,1994-01-01,2000-01-01,2000-01-01,2012-06-01,,2019-04-01,N,ALEXANDRIA CITY,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
204012023,20401,2023,VA099SP00,VA099SP00,,N,N,,I,SP: ALEXANDRIA,SP: ALEXANDRIA,State Police:,Alexandria,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,NOT SPECIFIED,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
204022023,20402,2023,VA1000000,VA1000000,,N,N,,I,BRISTOL,BRISTOL PD,Bristol,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,16831,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,52,4,56,5,17,22,3.4,4.6,1994-01-01,1995-08-01,1995-08-01,2012-06-01,,2019-04-01,N,BRISTOL CITY,"Kingsport-Bristol, TN-VA",Y,Y,Y
204032023,20403,2023,VA100SP00,VA100SP00,,N,N,,I,SP: BRISTOL,SP: BRISTOL,State Police:,Bristol,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,NOT SPECIFIED,"Kingsport-Bristol, TN-VA",Y,Y,Y
204042023,20404,2023,VA1010000,VA1010000,,N,N,,I,BUENA VISTA,BUENA VISTA PD,Buena Vista,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,6581,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,15,0,15,0,1,1,2.3,2.4,1994-01-01,1997-10-01,1997-10-01,2012-06-01,,2020-01-01,N,BUENA VISTA CITY,Not Specified,Y,Y,Y
204052023,20405,2023,VA101SP00,VA101SP00,,N,N,,I,SP: BUENA VISTA,SP: BUENA VISTA,State Police:,Buena Vista,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2013-01-01,,2019-04-01,N,NOT SPECIFIED,Not Specified,Y,Y,Y
204062023,20406,2023,VA1020000,VA1020000,,N,N,,I,CHARLOTTESVILLE,CHARLOTTESVILLE PD,Charlottesville,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,44874,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,82,10,92,17,19,36,2.2,2.9,1994-01-01,1997-05-01,1997-05-01,2012-06-01,,2019-04-01,N,CHARLOTTESVILLE CITY,"Charlottesville, VA",Y,Y,Y
204072023,20407,2023,VA102SP00,VA102SP00,,N,N,,I,SP: CHARLOTTESVILLE,SP: CHARLOTTESVILLE,State Police:,Charlottesville,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-07-01,,2019-04-01,N,NOT SPECIFIED,"Charlottesville, VA",Y,Y,Y
204082023,20408,2023,VA1030000,VA1030000,,N,N,,I,CHESAPEAKE,CHESAPEAKE CITY PD,Chesapeake,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,254051,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,5,1C,"Cities from 250,000 thru 499,999",1,"All cities 250,000 or over",Y,5,,Y,292,30,322,68,101,169,1.4,1.9,1994-01-01,1999-01-01,1999-01-01,2012-06-01,,2019-04-01,N,CHESAPEAKE CITY,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Y,Y,Y
204092023,20409,2023,VA103SP00,VA103SP00,,N,N,,I,SP: CHESAPEAKE,SP: CHESAPEAKE,State Police:,Chesapeake,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,NOT SPECIFIED,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Y,Y,Y
204102023,20410,2023,VA1040000,VA1040000,,N,N,,I,CLIFTON FORGE,CLIFTON FORGE PD,Clifton Forge,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,3402,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,0,8,0,1,1,2.4,2.6,1994-01-01,1997-06-01,1997-06-01,2012-06-01,,2021-03-01,N,ALLEGHANY,Not Specified,Y,Y,Y
204122023,20412,2023,VA1050000,VA1050000,,N,N,,I,COLONIAL HEIGHTS,COLONIAL HEIGHTS PD,Colonial Heights,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,18363,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,45,0,45,5,7,12,2.7,3.1,1994-01-01,1995-11-01,1995-11-01,2012-06-01,,2019-04-01,N,COLONIAL HEIGHTS CITY,"Richmond, VA",Y,Y,Y
204132023,20413,2023,VA105SP00,VA105SP00,,N,N,,I,SP: COLONIAL HEIGHTS,SP: COLONIAL HEIGHTS,State Police:,Colonial Heights,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,NOT SPECIFIED,"Richmond, VA",Y,Y,Y
204142023,20414,2023,VA1060000,VA1060000,,N,N,,I,COVINGTON,COVINGTON PD,Covington,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,5653,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,16,0,16,1,8,9,3.0,4.4,1994-01-01,1996-11-01,1996-11-01,2012-06-01,,2021-04-01,N,COVINGTON CITY,Not Specified,Y,Y,Y
204152023,20415,2023,VA106SP00,VA106SP00,,N,N,,I,SP: COVINGTON,SP: COVINGTON,State Police:,Covington,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,NOT SPECIFIED,Not Specified,Y,Y,Y
204162023,20416,2023,VA1070000,VA1070000,,N,N,,I,DANVILLE,DANVILLE PD,Danville,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,42091,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,94,14,108,19,17,36,2.7,3.4,1994-01-01,2000-01-01,2000-01-01,2012-06-01,,2019-04-01,N,DANVILLE CITY,Not Specified,Y,Y,Y
204172023,20417,2023,VA1075000,VA1075000,,N,N,,I,FAIRFAX CITY,FAIRFAX PD,Fairfax City,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,25193,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,56,8,64,11,15,26,2.7,3.6,1994-01-01,2000-01-01,2000-01-01,2012-06-01,,2019-04-01,N,FAIRFAX CITY,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
204182023,20418,2023,VA1075S00,VA1075S00,,N,N,,I,SP: FAIRFAX CITY,SP: FAIRFAX CITY,State Police:,Fairfax City,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-10-01,,2019-08-01,N,NOT SPECIFIED,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
204192023,20419,2023,VA107SP00,VA107SP00,,N,N,,I,SP: DANVILLE,SP: DANVILLE,State Police:,Danville,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,NOT SPECIFIED,Not Specified,Y,Y,Y
204202023,20420,2023,VA1080000,VA1080000,,N,N,,I,FALLS CHURCH,FALLS CHURCH PD,Falls Church,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,14553,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,31,3,34,5,11,16,2.5,3.4,1994-01-01,2001-01-01,2001-01-01,2012-06-01,,2019-08-01,N,FALLS CHURCH CITY,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
204212023,20421,2023,VA1085000,VA1085000,,N,N,,I,FRANKLIN,FRANKLIN PD,Franklin,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,8304,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,23,1,24,3,10,13,3.1,4.5,1994-01-01,1995-01-01,1995-01-01,2012-06-01,,2019-04-01,N,FRANKLIN CITY,Not Specified,Y,Y,Y
204222023,20422,2023,VA1085S00,VA1085S00,,N,N,,I,SP: FRANKLIN,SP: FRANKLIN,State Police:,Franklin,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-07-01,,2019-04-01,N,NOT SPECIFIED,Not Specified,Y,Y,Y
204232023,20423,2023,VA108SP00,VA108SP00,,N,N,,I,SP: FALLS CHURCH,SP: FALLS CHURCH,State Police:,Falls Church,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-09-01,,2019-06-01,N,NOT SPECIFIED,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
204242023,20424,2023,VA1090000,VA1090000,,N,N,,I,FREDERICKSBURG,FREDERICKSBURG PD,Fredericksburg,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,29170,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,54,0,54,18,24,42,2.5,3.3,1994-01-01,2000-01-01,2000-01-01,2012-06-01,,2019-04-01,N,FREDERICKSBURG CITY,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
204252023,20425,2023,VA1090100,VA1090100,,N,N,,I,UNIV OF MARY WASHINGTON,MARY WASHINGTON COLLEGE PD FREDERICKSBURG,University of Mary Washington,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,University or College,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,11,4,15,2,2,4,0,0,1994-01-01,1998-05-01,1998-05-01,2012-06-01,,2019-04-01,N,NOT SPECIFIED,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
204262023,20426,2023,VA109SP00,VA109SP00,,N,N,,I,SP: FREDERICKSBURG,SP: FREDERICKSBURG,State Police:,Fredericksburg,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,NOT SPECIFIED,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
204272023,20427,2023,VA1100000,VA1100000,,N,N,,I,GALAX,GALAX PD,Galax,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,6744,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,16,0,16,4,2,6,3.0,3.3,1994-01-01,1997-01-01,1997-01-01,2012-06-01,,2019-04-01,N,GALAX CITY,Not Specified,Y,Y,Y
204282023,20428,2023,VA110SP00,VA110SP00,,N,N,,I,SP: GALAX,SP: GALAX,State Police:,Galax,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-10-01,,2019-04-01,N,NOT SPECIFIED,Not Specified,Y,Y,Y
204292023,20429,2023,VA1110000,VA1110000,,N,N,,I,HAMPTON,HAMPTON PD,Hampton,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,138533,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,216,15,231,44,84,128,1.9,2.6,1994-01-01,2000-01-01,2000-01-01,2012-06-01,,2019-04-01,N,HAMPTON CITY,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Y,Y,Y
204312023,20431,2023,VA1110400,VA1110400,,N,N,,I,HAMPTON UNIVERSITY,HAMPTON UNIVERSITY,Hampton University,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,University or College,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,8,12,20,2,15,17,0,0,1994-01-01,1998-11-01,1998-11-01,2012-06-01,,2019-04-01,N,NOT SPECIFIED,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Y,Y,Y
204322023,20432,2023,VA111SP00,VA111SP00,,N,N,,I,SP: HAMPTON,SP: HAMPTON,State Police:,Hampton,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,NOT SPECIFIED,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Y,Y,Y
204332023,20433,2023,VA1120000,VA1120000,,N,N,,I,HARRISONBURG,HARRISONBURG PD,Harrisonburg,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,50928,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,81,6,87,18,14,32,1.9,2.3,1994-01-01,1997-03-01,1997-03-01,2012-06-01,,2020-01-01,N,HARRISONBURG CITY,"Harrisonburg, VA",Y,Y,Y
204342023,20434,2023,VA112SP00,VA112SP00,,N,N,,I,SP: HARRISONBURG,SP: HARRISONBURG,State Police:,Harrisonburg,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,NOT SPECIFIED,"Harrisonburg, VA",Y,Y,Y
204352023,20435,2023,VA1130000,VA1130000,,N,N,,I,HOPEWELL,HOPEWELL PD,Hopewell,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,22958,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,45,1,46,8,15,23,2.3,3.0,1994-01-01,1998-07-01,1998-07-01,2012-06-01,,2019-04-01,N,HOPEWELL CITY,"Richmond, VA",Y,Y,Y
204362023,20436,2023,VA113SP00,VA113SP00,,N,N,,I,SP: HOPEWELL,SP: HOPEWELL,State Police:,Hopewell,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,NOT SPECIFIED,"Richmond, VA",Y,Y,Y
204372023,20437,2023,VA1140000,VA1140000,,N,N,,I,LYNCHBURG,LYNCHBURG PD,Lynchburg,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,79509,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,115,18,133,25,28,53,1.8,2.3,1994-01-01,2000-01-01,2000-01-01,2012-06-01,,2019-04-01,N,LYNCHBURG CITY,"Lynchburg, VA",Y,Y,Y
204382023,20438,2023,VA114SP00,VA114SP00,,N,N,,I,SP: LYNCHBURG,SP: LYNCHBURG,State Police:,Lynchburg,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,NOT SPECIFIED,"Lynchburg, VA",Y,Y,Y
204392023,20439,2023,VA1150000,VA1150000,,N,N,,I,MARTINSVILLE,MARTINSVILLE PD,Martinsville,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,13861,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,37,0,37,4,4,8,3.0,3.2,1994-01-01,1997-01-01,1997-01-01,2012-06-01,,2019-04-01,N,MARTINSVILLE CITY,Not Specified,Y,Y,Y
204402023,20440,2023,VA115SP00,VA115SP00,,N,N,,I,SP: MARTINSVILLE,SP: MARTINSVILLE,State Police:,Martinsville,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,NOT SPECIFIED,Not Specified,Y,Y,Y
204412023,20441,2023,VA1160000,VA1160000,,N,N,,I,NEWPORT NEWS,NEWPORT NEWS PD,Newport News,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,183600,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,341,29,370,95,131,226,2.4,3.2,1994-01-01,1998-07-01,1998-07-01,2012-06-01,,2019-04-01,N,NEWPORT NEWS CITY,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Y,Y,Y
204432023,20443,2023,VA1160400,VA1160400,,N,N,,I,CHRISTOPHER NEWPORT UNIV,CHRISTOPHER NEWPORT COMM COLL PD NEWPORT NEWS,Christopher Newport University,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,University or College,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,20,10,30,2,10,12,0,0,1994-01-01,1998-07-01,1998-07-01,2012-06-01,,2019-12-01,N,NOT SPECIFIED,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Y,Y,Y
204442023,20444,2023,VA116SP00,VA116SP00,,N,N,,I,SP: NEWPORT NEWS,SP: NEWPORT NEWS,State Police:,Newport News,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,NOT SPECIFIED,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Y,Y,Y
204452023,20445,2023,VA1170000,VA1170000,,N,N,,I,NORFOLK,NORFOLK PD,Norfolk,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,230849,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,462,41,503,52,66,118,2.2,2.7,1994-01-01,1999-08-01,1999-08-01,2012-06-01,,2019-04-01,N,NORFOLK CITY,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Y,Y,Y
